     i,     j,     x,     y,    u(x,y)
     1,     1,  0.06,  0.06, -0.002649
     1,     2,  0.06,  0.12, -0.003686
     1,     3,  0.06,  0.18, -0.004168
     1,     4,  0.06,  0.24, -0.004401
     1,     5,  0.06,  0.30, -0.004517
     1,     6,  0.06,  0.35, -0.004576
     1,     7,  0.06,  0.41, -0.004605
     1,     8,  0.06,  0.47, -0.004618
     1,     9,  0.06,  0.53, -0.004618
     1,    10,  0.06,  0.59, -0.004605
     1,    11,  0.06,  0.65, -0.004576
     1,    12,  0.06,  0.70, -0.004517
     1,    13,  0.06,  0.76, -0.004401
     1,    14,  0.06,  0.82, -0.004168
     1,    15,  0.06,  0.88, -0.003686
     1,    16,  0.06,  0.94, -0.002649
     2,     1,  0.12,  0.06, -0.003686
     2,     2,  0.12,  0.12, -0.005339
     2,     3,  0.12,  0.18, -0.006158
     2,     4,  0.12,  0.24, -0.006569
     2,     5,  0.12,  0.30, -0.006779
     2,     6,  0.12,  0.35, -0.006886
     2,     7,  0.12,  0.41, -0.006940
     2,     8,  0.12,  0.47, -0.006962
     2,     9,  0.12,  0.53, -0.006962
     2,    10,  0.12,  0.59, -0.006940
     2,    11,  0.12,  0.65, -0.006886
     2,    12,  0.12,  0.70, -0.006779
     2,    13,  0.12,  0.76, -0.006569
     2,    14,  0.12,  0.82, -0.006158
     2,    15,  0.12,  0.88, -0.005339
     2,    16,  0.12,  0.94, -0.003686
     3,     1,  0.18,  0.06, -0.004168
     3,     2,  0.18,  0.12, -0.006158
     3,     3,  0.18,  0.18, -0.007192
     3,     4,  0.18,  0.24, -0.007730
     3,     5,  0.18,  0.30, -0.008010
     3,     6,  0.18,  0.35, -0.008155
     3,     7,  0.18,  0.41, -0.008229
     3,     8,  0.18,  0.47, -0.008259
     3,     9,  0.18,  0.53, -0.008259
     3,    10,  0.18,  0.59, -0.008229
     3,    11,  0.18,  0.65, -0.008155
     3,    12,  0.18,  0.70, -0.008010
     3,    13,  0.18,  0.76, -0.007730
     3,    14,  0.18,  0.82, -0.007192
     3,    15,  0.18,  0.88, -0.006158
     3,    16,  0.18,  0.94, -0.004168
     4,     1,  0.24,  0.06, -0.004401
     4,     2,  0.24,  0.12, -0.006569
     4,     3,  0.24,  0.18, -0.007730
     4,     4,  0.24,  0.24, -0.008348
     4,     5,  0.24,  0.30, -0.008677
     4,     6,  0.24,  0.35, -0.008850
     4,     7,  0.24,  0.41, -0.008938
     4,     8,  0.24,  0.47, -0.008975
     4,     9,  0.24,  0.53, -0.008975
     4,    10,  0.24,  0.59, -0.008938
     4,    11,  0.24,  0.65, -0.008850
     4,    12,  0.24,  0.70, -0.008677
     4,    13,  0.24,  0.76, -0.008348
     4,    14,  0.24,  0.82, -0.007730
     4,    15,  0.24,  0.88, -0.006569
     4,    16,  0.24,  0.94, -0.004401
     5,     1,  0.30,  0.06, -0.004517
     5,     2,  0.30,  0.12, -0.006779
     5,     3,  0.30,  0.18, -0.008010
     5,     4,  0.30,  0.24, -0.008677
     5,     5,  0.30,  0.30, -0.009036
     5,     6,  0.30,  0.35, -0.009228
     5,     7,  0.30,  0.41, -0.009326
     5,     8,  0.30,  0.47, -0.009367
     5,     9,  0.30,  0.53, -0.009367
     5,    10,  0.30,  0.59, -0.009326
     5,    11,  0.30,  0.65, -0.009228
     5,    12,  0.30,  0.70, -0.009036
     5,    13,  0.30,  0.76, -0.008677
     5,    14,  0.30,  0.82, -0.008010
     5,    15,  0.30,  0.88, -0.006779
     5,    16,  0.30,  0.94, -0.004517
     6,     1,  0.35,  0.06, -0.004576
     6,     2,  0.35,  0.12, -0.006886
     6,     3,  0.35,  0.18, -0.008155
     6,     4,  0.35,  0.24, -0.008850
     6,     5,  0.35,  0.30, -0.009228
     6,     6,  0.35,  0.35, -0.009431
     6,     7,  0.35,  0.41, -0.009536
     6,     8,  0.35,  0.47, -0.009580
     6,     9,  0.35,  0.53, -0.009580
     6,    10,  0.35,  0.59, -0.009536
     6,    11,  0.35,  0.65, -0.009431
     6,    12,  0.35,  0.70, -0.009228
     6,    13,  0.35,  0.76, -0.008850
     6,    14,  0.35,  0.82, -0.008155
     6,    15,  0.35,  0.88, -0.006886
     6,    16,  0.35,  0.94, -0.004576
     7,     1,  0.41,  0.06, -0.004605
     7,     2,  0.41,  0.12, -0.006940
     7,     3,  0.41,  0.18, -0.008229
     7,     4,  0.41,  0.24, -0.008938
     7,     5,  0.41,  0.30, -0.009326
     7,     6,  0.41,  0.35, -0.009536
     7,     7,  0.41,  0.41, -0.009645
     7,     8,  0.41,  0.47, -0.009691
     7,     9,  0.41,  0.53, -0.009691
     7,    10,  0.41,  0.59, -0.009645
     7,    11,  0.41,  0.65, -0.009536
     7,    12,  0.41,  0.70, -0.009326
     7,    13,  0.41,  0.76, -0.008938
     7,    14,  0.41,  0.82, -0.008229
     7,    15,  0.41,  0.88, -0.006940
     7,    16,  0.41,  0.94, -0.004605
     8,     1,  0.47,  0.06, -0.004618
     8,     2,  0.47,  0.12, -0.006962
     8,     3,  0.47,  0.18, -0.008259
     8,     4,  0.47,  0.24, -0.008975
     8,     5,  0.47,  0.30, -0.009367
     8,     6,  0.47,  0.35, -0.009580
     8,     7,  0.47,  0.41, -0.009691
     8,     8,  0.47,  0.47, -0.009738
     8,     9,  0.47,  0.53, -0.009738
     8,    10,  0.47,  0.59, -0.009691
     8,    11,  0.47,  0.65, -0.009580
